Timestamp,Heading,SlaveID,Command,Tick,X,Y,Z
2025-04-28 17:26:12,0xAA,22,0x2,317926,-54.000000000,-6.000000000,1123.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317926,-54.000000000,38.000000000,648.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317926,-96.000000000,38.000000000,648.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317927,-81.000000000,13.000000000,1078.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317927,-81.000000000,13.000000000,1151.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317927,-93.000000000,30.000000000,1151.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317928,-93.000000000,69.000000000,860.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317928,-10.000000000,69.000000000,860.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317929,8.000000000,25.000000000,918.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317929,8.000000000,25.000000000,961.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317929,-64.000000000,-13.000000000,961.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317930,-64.000000000,25.000000000,1058.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317930,-74.000000000,25.000000000,1058.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317931,-66.000000000,129.000000000,1113.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317931,-66.000000000,129.000000000,897.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317931,-22.000000000,158.000000000,897.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317932,6.000000000,141.000000000,988.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317932,6.000000000,141.000000000,988.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317933,20.000000000,198.000000000,870.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317933,20.000000000,175.000000000,870.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317933,12.000000000,175.000000000,870.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317934,47.000000000,217.000000000,987.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317934,47.000000000,217.000000000,1050.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317934,79.000000000,144.000000000,1050.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317935,79.000000000,190.000000000,1097.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317935,83.000000000,190.000000000,1097.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317936,91.000000000,183.000000000,753.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317936,91.000000000,183.000000000,791.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317936,138.000000000,117.000000000,791.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317937,138.000000000,48.000000000,1086.000000000
2025-04-28 17:26:13,0xAA,22,0x2,317937,110.000000000,48.000000000,1086.000000000
2025-04-28 17:26:13,0xAA,22,0x2,317938,89.000000000,55.000000000,944.000000000
2025-04-28 17:26:13,0xAA,22,0x2,317938,89.000000000,55.000000000,756.000000000
2025-04-28 17:26:13,0xAA,22,0x2,317938,109.000000000,63.000000000,756.000000000
2025-04-28 17:26:13,0xAA,22,0x2,317939,56.000000000,7.000000000,1236.000000000
2025-04-28 17:26:13,0xAA,22,0x2,317939,56.000000000,7.000000000,1236.000000000
2025-04-28 17:26:13,0xAA,22,0x2,317940,73.000000000,6.000000000,860.000000000
2025-04-28 17:26:13,0xAA,22,0x2,317940,73.000000000,44.000000000,1077.000000000
2025-04-28 17:26:13,0xAA,22,0x2,317940,83.000000000,44.000000000,1077.000000000
2025-04-28 17:26:13,0xAA,22,0x2,317941,107.000000000,18.000000000,823.000000000
2025-04-28 17:26:13,0xAA,22,0x2,317941,107.000000000,18.000000000,926.000000000
